proc_ym,proc_ymd,mcode,lecture_type,event,action,object_type,object_name,object_description,referrer_type,referrer_name,referrer_description,referrer_extensions_contentid,eventtime_kst,caliper_timestamp,data_source,yyyy,mm,dd
4789,202110,20211028.0,T0ME32U02013,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,기본문제,메뉴 인덱스 : 1,DigitalResource,단원 마무리 문제,메뉴 인덱스 : 0,T0ME32U02013,2021-10-28 21:03:46.995,2021-10-28 21:03:46.995,e_navigation,2021.0,10.0,28.0
4790,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,수준별영어_미국 교과서 읽는 도서관,,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:08:47.913,2021-10-28 21:08:47.913,e_navigation,2021.0,10.0,28.0
4791,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월28일_1페이지,,WebPage,수준별영어_미국 교과서 읽는 도서관,,,2021-10-28 21:09:18.006,2021-10-28 21:09:18.006,e_navigation,2021.0,10.0,28.0
4792,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,WebPage,오늘의학습_2021년10월28일_1페이지,,,2021-10-28 21:09:20.488,2021-10-28 21:09:20.488,e_navigation,2021.0,10.0,28.0
4793,202110,20211028.0,T0EE32U21012,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:09:25.932,2021-10-28 21:09:25.932,e_navigation,2021.0,10.0,28.0
4794,202110,20211028.0,T0EE32U21012,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,Sentences,메뉴 인덱스 : 1,DigitalResource,intro,메뉴 인덱스 : 0,T0EE32U21012,2021-10-28 21:09:37.392,2021-10-28 21:09:37.392,e_navigation,2021.0,10.0,28.0
4795,202110,20211028.0,T0EE32U21012,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,AI Talk Talk,메뉴 인덱스 : 2,DigitalResource,Sentences,메뉴 인덱스 : 1,T0EE32U21012,2021-10-28 21:09:44.916,2021-10-28 21:09:44.916,e_navigation,2021.0,10.0,28.0
4796,202110,20211028.0,T0EE32U21012,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,Game,메뉴 인덱스 : 3,DigitalResource,AI Talk Talk,메뉴 인덱스 : 2,T0EE32U21012,2021-10-28 21:11:58.794,2021-10-28 21:11:58.794,e_navigation,2021.0,10.0,28.0
4797,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:12:55.307,2021-10-28 21:12:55.307,e_navigation,2021.0,10.0,28.0
4798,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,교과서 읽기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0KE32U05003,2021-10-28 21:13:04.848,2021-10-28 21:13:04.848,e_navigation,2021.0,10.0,28.0
4799,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,개념 배우기,메뉴 인덱스 : 2,DigitalResource,교과서 읽기,메뉴 인덱스 : 1,T0KE32U05003,2021-10-28 21:13:08.597,2021-10-28 21:13:08.597,e_navigation,2021.0,10.0,28.0
4800,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,개념 활동,메뉴 인덱스 : 3,DigitalResource,개념 배우기,메뉴 인덱스 : 2,T0KE32U05003,2021-10-28 21:13:20.080,2021-10-28 21:13:20.080,e_navigation,2021.0,10.0,28.0
4801,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 4,DigitalResource,개념 활동,메뉴 인덱스 : 3,T0KE32U05003,2021-10-28 21:13:41.255,2021-10-28 21:13:41.255,e_navigation,2021.0,10.0,28.0
4802,202110,20211028.0,T0KE32U05003,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,기본문제,메뉴 인덱스 : 5,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 4,T0KE32U05003,2021-10-28 21:14:09.809,2021-10-28 21:14:09.809,e_navigation,2021.0,10.0,28.0
4803,202110,20211028.0,T0SE32U06006,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:18:41.412,2021-10-28 21:18:41.412,e_navigation,2021.0,10.0,28.0
4804,202110,20211028.0,T0SE32U06006,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,기본문제,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0SE32U06006,2021-10-28 21:18:58.401,2021-10-28 21:18:58.401,e_navigation,2021.0,10.0,28.0
4805,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:22:29.552,2021-10-28 21:22:29.552,e_navigation,2021.0,10.0,28.0
4806,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,DigitalResource,창의 영재 문제1,메뉴 인덱스 : 1,DigitalResource,창의 영재 문제,메뉴 인덱스 : 0,T0ME30U05002,2021-10-28 21:22:33.931,2021-10-28 21:22:33.931,e_navigation,2021.0,10.0,28.0
4807,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,DigitalResource,풀이 1,메뉴 인덱스 : 2,DigitalResource,창의 영재 문제1,메뉴 인덱스 : 1,T0ME30U05002,2021-10-28 21:22:39.822,2021-10-28 21:22:39.822,e_navigation,2021.0,10.0,28.0
4808,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,DigitalResource,풀이 2,메뉴 인덱스 : 4,DigitalResource,창의 영재 문제2,메뉴 인덱스 : 3,T0ME30U05002,2021-10-28 21:22:46.585,2021-10-28 21:22:46.585,e_navigation,2021.0,10.0,28.0
4809,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,DigitalResource,창의 영재 문제3,메뉴 인덱스 : 5,DigitalResource,풀이 2,메뉴 인덱스 : 4,T0ME30U05002,2021-10-28 21:22:51.253,2021-10-28 21:22:51.253,e_navigation,2021.0,10.0,28.0
4810,202110,20211028.0,T0ME30U05002,T_ETOT,NavigationEvent,NavigatedTo,DigitalResource,풀이 3,메뉴 인덱스 : 6,DigitalResource,창의 영재 문제3,메뉴 인덱스 : 5,T0ME30U05002,2021-10-28 21:22:57.045,2021-10-28 21:22:57.045,e_navigation,2021.0,10.0,28.0
4811,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:23:09.344,2021-10-28 21:23:09.344,e_navigation,2021.0,10.0,28.0
4812,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,교과서 읽기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0KE32U05004,2021-10-28 21:23:22.260,2021-10-28 21:23:22.260,e_navigation,2021.0,10.0,28.0
4813,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,개념 배우기,메뉴 인덱스 : 2,DigitalResource,교과서 읽기,메뉴 인덱스 : 1,T0KE32U05004,2021-10-28 21:23:26.816,2021-10-28 21:23:26.816,e_navigation,2021.0,10.0,28.0
4814,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,개념 활동,메뉴 인덱스 : 3,DigitalResource,개념 배우기,메뉴 인덱스 : 2,T0KE32U05004,2021-10-28 21:23:41.343,2021-10-28 21:23:41.343,e_navigation,2021.0,10.0,28.0
4815,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 4,DigitalResource,개념 활동,메뉴 인덱스 : 3,T0KE32U05004,2021-10-28 21:24:00.384,2021-10-28 21:24:00.384,e_navigation,2021.0,10.0,28.0
4816,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,AI 정리 톡톡,메뉴 인덱스 : 5,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 4,T0KE32U05004,2021-10-28 21:24:31.546,2021-10-28 21:24:31.546,e_navigation,2021.0,10.0,28.0
4817,202110,20211028.0,T0KE32U05004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,기본문제,메뉴 인덱스 : 6,DigitalResource,AI 정리 톡톡,메뉴 인덱스 : 5,T0KE32U05004,2021-10-28 21:27:08.561,2021-10-28 21:27:08.561,e_navigation,2021.0,10.0,28.0
4818,202110,20211028.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:28:43.656,2021-10-28 21:28:43.656,e_navigation,2021.0,10.0,28.0
4819,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월28일_1페이지,,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:29:25.811,2021-10-28 21:29:25.811,e_navigation,2021.0,10.0,28.0
4820,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,WebPage,오늘의학습_2021년10월28일_1페이지,,,2021-10-28 21:29:27.006,2021-10-28 21:29:27.006,e_navigation,2021.0,10.0,28.0
4821,202110,20211028.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:29:32.215,2021-10-28 21:29:32.215,e_navigation,2021.0,10.0,28.0
4822,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월28일_1페이지,,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:30:17.484,2021-10-28 21:30:17.484,e_navigation,2021.0,10.0,28.0
4823,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,이벤트,,WebPage,오늘의학습_2021년10월28일_1페이지,,,2021-10-28 21:30:23.919,2021-10-28 21:30:23.919,e_navigation,2021.0,10.0,28.0
4824,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,정의되지 않은 웹페이지,,WebPage,이벤트,,,2021-10-28 21:30:31.161,2021-10-28 21:30:31.161,e_navigation,2021.0,10.0,28.0
4825,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월28일_1페이지,,WebPage,정의되지 않은 웹페이지,,,2021-10-28 21:35:34.055,2021-10-28 21:35:34.055,e_navigation,2021.0,10.0,28.0
4826,202110,20211028.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,WebPage,오늘의학습_2021년10월28일_1페이지,,,2021-10-28 21:35:35.873,2021-10-28 21:35:35.873,e_navigation,2021.0,10.0,28.0
4827,202110,20211028.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-28 21:35:41.673,2021-10-28 21:35:41.673,e_navigation,2021.0,10.0,28.0
4828,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월29일_1페이지,,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-29 07:14:36.132,2021-10-29 07:14:36.132,e_navigation,2021.0,10.0,29.0
4829,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:14:58.139,2021-10-29 07:14:58.139,e_session,2021.0,10.0,29.0
4830,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:23:42.845,2021-10-29 07:23:42.845,e_session,2021.0,10.0,29.0
4831,202110,20211029.0,T0ME32U02080,T_TOPICTODAY,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 07:23:46.258,2021-10-29 07:23:46.258,e_navigation,2021.0,10.0,29.0
4832,202110,20211029.0,T0SE32U01029,T_TOPICTODAY,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 07:26:10.213,2021-10-29 07:26:10.213,e_navigation,2021.0,10.0,29.0
4833,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,이벤트,,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 07:27:19.475,2021-10-29 07:27:19.475,e_navigation,2021.0,10.0,29.0
4834,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,정의되지 않은 웹페이지,,WebPage,이벤트,,,2021-10-29 07:27:25.252,2021-10-29 07:27:25.252,e_navigation,2021.0,10.0,29.0
4835,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,이벤트,,WebPage,정의되지 않은 웹페이지,,,2021-10-29 07:27:32.192,2021-10-29 07:27:32.192,e_navigation,2021.0,10.0,29.0
4836,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,정의되지 않은 웹페이지,,WebPage,이벤트,,,2021-10-29 07:27:39.997,2021-10-29 07:27:39.997,e_navigation,2021.0,10.0,29.0
4837,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월29일_1페이지,,WebPage,정의되지 않은 웹페이지,,,2021-10-29 07:34:06.584,2021-10-29 07:34:06.584,e_navigation,2021.0,10.0,29.0
4838,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,전체메뉴_3학년,,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 07:34:12.995,2021-10-29 07:34:12.995,e_navigation,2021.0,10.0,29.0
4839,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,특별학습_1관_창의적 체험활동,,WebPage,전체메뉴_3학년,,,2021-10-29 07:34:35.156,2021-10-29 07:34:35.156,e_navigation,2021.0,10.0,29.0
4840,202110,20211029.0,T9WE90U40019,T_CHANG,NavigationEvent,NavigatedTo,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등_영상플레이어,WebPage,특별학습_1관_창의적 체험활동,,,2021-10-29 07:34:43.978,2021-10-29 07:34:43.978,e_navigation,2021.0,10.0,29.0
4841,202110,20211029.0,T9WE90U40001,T_CHANG,NavigationEvent,NavigatedTo,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등_영상플레이어,WebPage,특별학습_1관_창의적 체험활동,,,2021-10-29 07:37:51.628,2021-10-29 07:37:51.628,e_navigation,2021.0,10.0,29.0
4842,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:39:10.272,2021-10-29 07:39:10.272,e_session,2021.0,10.0,29.0
4843,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:39:28.359,2021-10-29 07:39:28.359,e_session,2021.0,10.0,29.0
4844,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:39:32.469,2021-10-29 07:39:32.469,e_session,2021.0,10.0,29.0
4845,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:39:38.937,2021-10-29 07:39:38.937,e_session,2021.0,10.0,29.0
4846,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 07:39:39.973,2021-10-29 07:39:39.973,e_session,2021.0,10.0,29.0
4847,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 08:06:29.780,2021-10-29 08:06:29.780,e_session,2021.0,10.0,29.0
4848,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 08:06:34.185,2021-10-29 08:06:34.185,e_session,2021.0,10.0,29.0
4849,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 08:12:33.346,2021-10-29 08:12:33.346,e_session,2021.0,10.0,29.0
4850,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 08:12:37.904,2021-10-29 08:12:37.904,e_session,2021.0,10.0,29.0
4851,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등,,,,,2021-10-29 16:59:57.819,2021-10-29 16:59:57.819,e_session,2021.0,10.0,29.0
4852,202110,20211029.0,T9WE90U40011,T_CHANG,NavigationEvent,NavigatedTo,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등_영상플레이어,WebPage,특별학습_1관_창의적 체험활동,,,2021-10-29 17:03:32.327,2021-10-29 17:03:32.327,e_navigation,2021.0,10.0,29.0
4853,202110,20211029.0,T9WE90U49013,T_CHANG,NavigationEvent,NavigatedTo,SoftwareApplication,kr.hbstudy.apphbstudy,밀크T초등_영상플레이어,WebPage,특별학습_1관_창의적 체험활동,,,2021-10-29 17:05:59.745,2021-10-29 17:05:59.745,e_navigation,2021.0,10.0,29.0
4854,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월29일_1페이지,,WebPage,특별학습_1관_창의적 체험활동,,,2021-10-29 17:08:42.704,2021-10-29 17:08:42.704,e_navigation,2021.0,10.0,29.0
4855,202110,20211029.0,T0ME32U02080,T_TOPICTODAY,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 17:08:50.961,2021-10-29 17:08:50.961,e_navigation,2021.0,10.0,29.0
4856,202110,20211029.0,T0ME32U02080,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,개념 다지기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0ME32U02080,2021-10-29 17:08:56.728,2021-10-29 17:08:56.728,e_navigation,2021.0,10.0,29.0
4857,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-29 17:09:56.834,2021-10-29 17:09:56.834,e_session,2021.0,10.0,29.0
4858,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-29 17:09:56.834,2021-10-29 17:09:56.834,e_session,2021.0,10.0,29.0
4859,202110,20211029.0,T0ME32U02080,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 3,DigitalResource,교과서 활동,메뉴 인덱스 : 2,T0ME32U02080,2021-10-29 17:12:42.452,2021-10-29 17:12:42.452,e_navigation,2021.0,10.0,29.0
4860,202110,20211029.0,T0ME32U02080,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,AI추천문제,메뉴 인덱스 : 4,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 3,T0ME32U02080,2021-10-29 17:13:18.242,2021-10-29 17:13:18.242,e_navigation,2021.0,10.0,29.0
4861,202110,20211029.0,T0SE32U01029,T_TOPICTODAY,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 17:17:12.518,2021-10-29 17:17:12.518,e_navigation,2021.0,10.0,29.0
4862,202110,20211029.0,T0SE32U01029,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,개념 다지기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0SE32U01029,2021-10-29 17:17:17.951,2021-10-29 17:17:17.951,e_navigation,2021.0,10.0,29.0
4863,202110,20211029.0,T0SE32U01029,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 2,DigitalResource,개념 다지기,메뉴 인덱스 : 1,T0SE32U01029,2021-10-29 17:17:34.003,2021-10-29 17:17:34.003,e_navigation,2021.0,10.0,29.0
4864,202110,20211029.0,T0SE32U01029,T_TOPICTODAY,NavigationEvent,NavigatedTo,DigitalResource,AI추천문제,메뉴 인덱스 : 3,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 2,T0SE32U01029,2021-10-29 17:18:03.905,2021-10-29 17:18:03.905,e_navigation,2021.0,10.0,29.0
4865,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 17:18:31.666,2021-10-29 17:18:31.666,e_navigation,2021.0,10.0,29.0
4866,202110,20211029.0,T0ME32U04006,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-29 17:20:34.029,2021-10-29 17:20:34.029,e_navigation,2021.0,10.0,29.0
4867,202110,20211029.0,T0ME32U04006,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,교과서 익히기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0ME32U04006,2021-10-29 17:20:49.574,2021-10-29 17:20:49.574,e_navigation,2021.0,10.0,29.0
4868,202110,20211029.0,T0ME32U04006,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,개념 다지기,메뉴 인덱스 : 3,DigitalResource,교과서 활동,메뉴 인덱스 : 2,T0ME32U04006,2021-10-29 17:25:31.631,2021-10-29 17:25:31.631,e_navigation,2021.0,10.0,29.0
4869,202110,20211029.0,T0ME32U04006,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,기본문제,메뉴 인덱스 : 5,DigitalResource,한눈에 정리하기,메뉴 인덱스 : 4,T0ME32U04006,2021-10-29 17:26:04.297,2021-10-29 17:26:04.297,e_navigation,2021.0,10.0,29.0
4870,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,정의되지 않은 웹페이지,,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-29 17:33:28.060,2021-10-29 17:33:28.060,e_navigation,2021.0,10.0,29.0
4871,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월29일_1페이지,,WebPage,정의되지 않은 웹페이지,,,2021-10-29 17:34:17.093,2021-10-29 17:34:17.093,e_navigation,2021.0,10.0,29.0
4872,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_오늘의퀴즈,,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 17:34:25.691,2021-10-29 17:34:25.691,e_navigation,2021.0,10.0,29.0
4873,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2021년10월29일_1페이지,,WebPage,오늘의학습_오늘의퀴즈,,,2021-10-29 17:34:52.008,2021-10-29 17:34:52.008,e_navigation,2021.0,10.0,29.0
4874,202110,20211029.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,WebPage,오늘의학습_2021년10월29일_1페이지,,,2021-10-29 17:34:56.506,2021-10-29 17:34:56.506,e_navigation,2021.0,10.0,29.0
4875,202110,20211029.0,T0NE32U08004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-29 17:35:07.871,2021-10-29 17:35:07.871,e_navigation,2021.0,10.0,29.0
4876,202110,20211029.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-29 17:36:29.784,2021-10-29 17:36:29.784,e_navigation,2021.0,10.0,29.0
4877,202110,20211029.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,동화보기,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0TE32U02004,2021-10-29 17:37:00.609,2021-10-29 17:37:00.609,e_navigation,2021.0,10.0,29.0
4878,202110,20211029.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-29 17:37:38.200,2021-10-29 17:37:38.200,e_session,2021.0,10.0,29.0
4879,202110,20211029.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-29 17:37:38.200,2021-10-29 17:37:38.200,e_session,2021.0,10.0,29.0
4880,202110,20211030.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-30 02:44:05.856,2021-10-30 02:44:05.856,e_session,2021.0,10.0,30.0
4881,202110,20211030.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-30 02:44:05.856,2021-10-30 02:44:05.856,e_session,2021.0,10.0,30.0
4882,202110,20211030.0,T0TE32U02004,T_EBOOK_B,NavigationEvent,NavigatedTo,DigitalResource,활동하기,메뉴 인덱스 : 2,DigitalResource,동화보기,메뉴 인덱스 : 1,T0TE32U02004,2021-10-30 02:47:22.277,2021-10-30 02:47:22.277,e_navigation,2021.0,10.0,30.0
4883,202110,20211030.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-30 02:47:58.655,2021-10-30 02:47:58.655,e_session,2021.0,10.0,30.0
4884,202110,20211030.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2021-10-30 02:47:58.655,2021-10-30 02:47:58.655,e_session,2021.0,10.0,30.0
4885,202110,20211030.0,T0ME32U03005,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_10월,,,2021-10-30 02:50:04.493,2021-10-30 02:50:04.493,e_navigation,2021.0,10.0,30.0
